rxn_id	source_id	source_type	rxn_type	temperature_deg_c	time_h	atmosphere	stirring_shaking	scale_mol	concentration_mol_l	catalyst_1_cas	catalyst_1_eq	catalyst_1_smiles	catalyst_2_cas	catalyst_2_eq	catalyst_2_smiles	reagent_1_cas	reagent_1_eq	reagent_1_smiles	reagent_2_cas	reagent_2_eq	reagent_2_smiles	reagent_3_cas	reagent_3_eq	reagent_3_smiles	reagent_4_cas	reagent_4_eq	reagent_4_smiles	reagent_5_cas	reagent_5_eq	reagent_5_smiles	solvent_1_cas	solvent_1_fraction	solvent_1_smiles	solvent_2_cas	solvent_2_fraction	solvent_2_smiles	startingmat_1_cas	startingmat_1_eq	startingmat_1_smiles	product_1_cas	product_1_ms	product_1_nmr	product_1_smiles	product_1_yield	product_1_yieldtype	product_2_cas	product_2_smiles	product_2_yield	product_2_yieldtype	provenance	procedure
lit_pub_bo_769	10.1126/science.abc8320	publication	borylation	40	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	108-48-5	0.750000	N=1C(=CC=CC1C)C	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94				108-88-3	0.500000	C=1C=CC(=CC1)C	5614-37-9	0.500000	O(C)C1CCCC1	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.750000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_770	10.1126/science.abc8320	publication	borylation	60	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				108-48-5	0.750000	N=1C(=CC=CC1C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.510000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_771	10.1126/science.abc8320	publication	borylation	80	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	108-48-5	0.750000	N=1C(=CC=CC1C)C	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.380000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_772	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				108-48-5	0.750000	N=1C(=CC=CC1C)C	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							108-88-3	0.500000	C=1C=CC(=CC1)C	5614-37-9	0.500000	O(C)C1CCCC1	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.000000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_773	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				108-48-5	0.750000	N=1C(=CC=CC1C)C	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.870000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_774	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2750151-38-1	0.060000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	108-48-5	0.750000	N=1C(=CC=CC1C)C				108-88-3	0.500000	C=1C=CC(=CC1)C	5614-37-9	0.500000	O(C)C1CCCC1	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.390000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_775	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	108-48-5	0.750000	N=1C(=CC=CC1C)C	2750151-38-1	0.060000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3							5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.000000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_776	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	108-48-5	0.750000	N=1C(=CC=CC1C)C	353259-61-7	0.033000	O=C(NCC1=NC=CC=C1)NC2CCCCC2	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-95-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CC(B3OC(C)(C)C(O3)(C)C)CCC	0.140000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_777	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2750151-39-2	0.033000	O=C(NC=1C=CC=CC1C2=NC=CC=C2)NC3CCCCC3	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	108-48-5	0.750000	N=1C(=CC=CC1C)C				108-88-3	0.500000	C=1C=CC(=CC1)C	5614-37-9	0.500000	O(C)C1CCCC1	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.170000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_778	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				108-48-5	0.750000	N=1C(=CC=CC1C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	2093737-44-9	0.033000	O=C(NC=1C=CC=CC1C=2C=CN=CC2)NC3CCCCC3				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	252667-41-7	1	O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCCCC	2750151-53-0			O=C(N(CC=1C=CC=CC1)CC=2C=CC=CC2)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.120000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_779	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	108-48-5	0.750000	N=1C(=CC=CC1C)C				108-88-3	0.500000	C=1C=CC(=CC1)C	5614-37-9	0.500000	O(C)C1CCCC1	1190-31-4	1	O=C(NC(C)(C)C)CCCCC	2750151-54-1			O=C(NC(C)(C)C)CCC(B1OC(C)(C)C(O1)(C)C)CC	0.890000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_780	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	108-48-5	0.750000	N=1C(=CC=CC1C)C				108-88-3	0.500000	C=1C=CC(=CC1)C	5614-37-9	0.500000	O(C)C1CCCC1	621-15-8	1	O=C(NC=1C=CC=CC1)CCCCC	2750151-55-2			O=C(NC=1C=CC=CC1)CCC(B2OC(C)(C)C(O2)(C)C)CC	0.910000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_781	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	108-48-5	0.750000	N=1C(=CC=CC1C)C	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	6283-98-3	1	O=C(NCC=1C=CC=CC1)CCCCC	2750151-56-3			O=C(NCC=1C=CC=CC1)CCC(B2OC(C)(C)C(O2)(C)C)CC	0.820000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_782	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				108-48-5	0.750000	N=1C(=CC=CC1C)C	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	101286-72-0	1	O=C(NC1=CC=CC=2C=CC=CC21)CCCCC	2750151-57-4			O=C(NC1=CC=CC=2C=CC=CC21)CCC(B3OC(C)(C)C(O3)(C)C)CC	0.850000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_783	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	108-48-5	0.750000	N=1C(=CC=CC1C)C	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	123-66-0	1	O=C(OCC)CCCCC	2750151-58-5			O=C(OCC)CCC(B1OC(C)(C)C(O1)(C)C)CC	0.800000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_784	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				108-48-5	0.750000	N=1C(=CC=CC1C)C	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3				5614-37-9	0.500000	O(C)C1CCCC1	108-88-3	0.500000	C=1C=CC(=CC1)C	2492-18-4	1	O=C(OC(C)(C)C)CCCCC	2750151-59-6			O=C(OC(C)(C)C)CCC(B1OC(C)(C)C(O1)(C)C)CC	0.780000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_785	10.1126/science.abc8320	publication	borylation	25	48.000000		UNSPECIFIED	0.000300	0.150000	12148-71-9	0.015000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				2306305-66-6	0.030000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94	108-48-5	0.750000	N=1C(=CC=CC1C)C	2750151-38-1	0.033000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C				108-88-3	0.500000	C=1C=CC(=CC1)C	5614-37-9	0.500000	O(C)C1CCCC1	6938-45-0	1	O=C(OCC=1C=CC=CC1)CCCCC	2750151-60-9			O=C(OCC=1C=CC=CC1)CCC(B2OC(C)(C)C(O2)(C)C)CC	0.830000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_786	10.1126/science.abc8320	publication	borylation	25	56.000000		UNSPECIFIED	0.005000		12148-71-9	0.005000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				108-48-5	0.750000	N=1C(=CC=CC1C)C	2750151-38-1	0.013000	O=C(NC1=CC=CC=C1C2=CN=CC=C2)NC3CCCCC3	73183-34-3	1.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	2306305-66-6	0.010000	O1C=2C=CC=3C=CC=CC3C2C4=C(OP1OC=5C=CC=6C=CC=CC6C5C7=C(O[Si](C(C)C)(C(C)C)C(C)C)C=CC=8C=CC=CC87)C=CC=9C=CC=CC94										621-15-8	1	O=C(NC=1C=CC=CC1)CCCCC	2750151-55-2			O=C(NC=1C=CC=CC1)CCC(B2OC(C)(C)C(O2)(C)C)CC	0.830000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_787	10.1002/anie.201409186	publication	borylation	70	18.000000	NITROGEN	UNSPECIFIED	0.001600	0.533333	12148-71-9	0.025000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				484-11-7	0.050000	N=1C(=CC=C2C=CC=3C=CC(=NC3C12)C)C	73183-34-3	0.500000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										110-82-7	1.000000	C1CCCCC1				540792-73-2	1	O=C(NC1CC1)C(C)(C)C	1807546-49-1	HRMS Found: 268.2066	1H NMR (600 MHz, CDCl3) δ 6.58 (brs, 1H, NH), 3.50-3.45 (m, 1H, 1-H), 1.27 (s, 6H, pinacol methyl), 1.25 (s, 6H, pinacol methyl), 1.18 (s, 9H, tBu), 1.10 (ddd, J= 10.8, 6.6, 4.2 Hz, 1H, 3-Ha), 0.56 (dt, J= 7.8, 4.8 Hz, 1H, 3-Hb), 0.24 (dt, J= 10.8, 7.8 Hz, 1H, 2-H).; 13C NMR (150 MHz, CDCl3) δ 179.0 (CO), 83.5 (C(CH3)2), 38.6 (C(CH3)3), 28.3 (C-1), 27.4 (C(CH3)3), 25.0 (C(CH3)2), 24.5 (C(CH3)2), 12.7 (C-3), - 1.2 (br, C-2).;	O=C(NC1CC1B2OC(C)(C)C(O2)(C)C)C(C)(C)C	0.060000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	A mixture of 3,4,7,8-tetramethyl-1,10-phenanthroline (46.9 mg, 71 µmol) and [Ir(OMe)(cod)]2 (33.5 mg, 0.14 mmol) in cyclohexane (5 mL) was stirred at room temperature for 15 min in a Schlenk flask under N2 atmosphere. N-Cyclopropylpivalamide (1a: 2.0 g, 14 mmol), 4,4,5,5-tetramethyl-1,3,2-dioxaborolane (HBpin: 3.08 mL, 21 mmol) and cyclohexane (20 mL) were added to the mixture under N2 flow. Then, the reaction mixture was heated at 80 °C for 18 h under N2 atmosphere. The reaction mixture was concentrated in vacuo. The resultant residue was purified by silica gel flash column chromatography (chloroform/acetone = 25:1 to 20:1). The collected fractions were purified again by silica gel column chromatography (hexane/ether = 1:2 to 1:4) to give 2.33 g of the product 2a as a white solid in a 62% yield. NOE was observed between H1 and H2 . This result indicates that boronate 2a has cis configuration.
lit_pub_bo_788	10.1002/anie.201409186	publication	borylation	70	18.000000	NITROGEN	UNSPECIFIED	0.001600	0.533333	12148-71-9	0.025000	C[OH2+].C[OH2+].C1CC=CCCC=C1.C1CC=CCCC=C1.[Ir].[Ir]				73183-34-3	0.500000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	72914-19-3	0.050000	N=1C=CC(=CC1C=2N=CC=C(C2)C(C)(C)C)C(C)(C)C										110-82-7	1.000000	C1CCCCC1				540792-73-2	1	O=C(NC1CC1)C(C)(C)C	1807546-49-1	HRMS Found: 268.2066	1H NMR (600 MHz, CDCl3) δ 6.58 (brs, 1H, NH), 3.50-3.45 (m, 1H, 1-H), 1.27 (s, 6H, pinacol methyl), 1.25 (s, 6H, pinacol methyl), 1.18 (s, 9H, tBu), 1.10 (ddd, J= 10.8, 6.6, 4.2 Hz, 1H, 3-Ha), 0.56 (dt, J= 7.8, 4.8 Hz, 1H, 3-Hb), 0.24 (dt, J= 10.8, 7.8 Hz, 1H, 2-H).; 13C NMR (150 MHz, CDCl3) δ 179.0 (CO), 83.5 (C(CH3)2), 38.6 (C(CH3)3), 28.3 (C-1), 27.4 (C(CH3)3), 25.0 (C(CH3)2), 24.5 (C(CH3)2), 12.7 (C-3), - 1.2 (br, C-2).;	O=C(NC1CC1B2OC(C)(C)C(O2)(C)C)C(C)(C)C	0.150000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	A mixture of 3,4,7,8-tetramethyl-1,10-phenanthroline (46.9 mg, 71 µmol) and [Ir(OMe)(cod)]2 (33.5 mg, 0.14 mmol) in cyclohexane (5 mL) was stirred at room temperature for 15 min in a Schlenk flask under N2 atmosphere. N-Cyclopropylpivalamide (1a: 2.0 g, 14 mmol), 4,4,5,5-tetramethyl-1,3,2-dioxaborolane (HBpin: 3.08 mL, 21 mmol) and cyclohexane (20 mL) were added to the mixture under N2 flow. Then, the reaction mixture was heated at 80 °C for 18 h under N2 atmosphere. The reaction mixture was concentrated in vacuo. The resultant residue was purified by silica gel flash column chromatography (chloroform/acetone = 25:1 to 20:1). The collected fractions were purified again by silica gel column chromatography (hexane/ether = 1:2 to 1:4) to give 2.33 g of the product 2a as a white solid in a 62% yield. NOE was observed between H1 and H2 . This result indicates that boronate 2a has cis configuration.
