rxn_id	source_id	source_type	rxn_type	rxn_name	rxn_tech	temperature_deg_c	time_h	atmosphere	stirring_shaking	scale_mol	concentration_mol_l	startingmat_1_cas	startingmat_1_smiles	startingmat_1_eq	startingmat_2_cas	startingmat_2_smiles	startingmat_2_eq	reagent_1_cas	reagent_1_smiles	reagent_1_eq	reagent_2_cas	reagent_2_smiles	reagent_2_eq	catalyst_1_cas	catalyst_1_smiles	catalyst_1_eq	ligand_1_cas	ligand_1_smiles	ligand_1_eq	additive_1_cas	additive_1_smiles	additive_1_eq	solvent_1_cas	solvent_1_smiles	solvent_1_fraction	solvent_2_cas	solvent_2_smiles	solvent_2_fraction	product_1_cas	product_1_smiles	product_1_yield	product_1_yieldtype	product_1_ms	product_1_nmr	product_2_cas	product_2_smiles	product_2_yield	product_2_yieldtype	product_2_ms	product_2_nmr	product_3_cas	product_3_smiles	product_3_yield	product_3_yieldtype	product_3_ms	product_3_nmr	procedure	comment
lsf_lit_minisci_108	10.1038/nature11680	paper	alkylation	minisci	standard	25	24	air	st_	0.25	0.18	932-62-7	O=C(C=1C=CN(C1)C)C	1	39971-65-8	[Zn].O=S(O)C(F)(F)F	2	75-91-2	OOC(C)(C)C	3													75-09-2	ClCCl	0.71	7732-18-5	O	0.29	1416821-60-7	O=C(C=1C=C(N(C1)C)C(F)(F)F)C	0.67	isolated																
lsf_lit_minisci_109	10.1021/jo9010624	paper	alkylation	minisci	standard	40	0.8	air	st_	0.001	0.1	1125-80-0	N1=CC2=CC=CC=C2C=C1C	1	254454-54-1	O=C(OC(C)(C)C)N1CC(I)C1	3	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-85-3	O=C(OC(C)(C)C)N1CC(C2=NC(=CC=3C=CC=CC32)C)C1	0.2	isolated	243.6	"1H NMR (400 MHz; CDCl3) δ 7.78-7.73 (m, 2H), 7.62 (t, J = 7.5 Hz, 1H), 7.50 (d, J = 7.6 Hz, 1H), 7.38 (s, 1H), 4.56-4.50 (m, 3H), 4.41-4.39 (m, 2H), 2.69 (s, 3H), 1.46 (s, 9H); 13C NMR (100 MHz; CDCl3) δ 158.6, 156.7,  150.6,  137.2,  130.0,  127.2,  126.4,  124.6,  124.2,  117.8,  79.5,  53.4,  32.6,  28.6,  24.4;"													"H2O2 (30% in H2O; 0.31 mL, 3.0 mmol)  was  added  over  1  min  to  a  stirred  solution  of  3-methylisoquinoline  1c  (143  mg,  1.0  mmol),  concentrated  H2SO4  (107  μL,  2.0  mmol),  1-Boc-3-(iodo)azetidine  (566  mg,  2.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  in  DMSO  (10  mL)  at  40  °C.  After  3  min  a  further  portion  of  iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added and the mixture was stirred at 40 °C for 25 min. Further H2O2 (0.31 mL, 3.0 mmol) and iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added, and the mixture was stirred at 40 °C for another 25 min, then poured into a 0.2 M solution of NaOH (30 mL) and Et2O (50 mL). The aqueous and organic layers were partitioned and the aqueous was extracted with Et2O (2 x 25 mL) and EtOAc (1 x 25 mL). The combined organic layers were washed with brine (25 mL), dried (MgSO4), filtered and the solvent removed under vacuum to leave a crude oil (617 mg). The  oil  was  purified  by  column  chromatography  on  silica  gel  using  EtOAc  /  hexanes  (0:1  to  1:4)  as  eluent  to  give  the  product  contaminated  with DMSO. The product was dissolved in Et2O (10 mL) and washed with brine (3 x 8 mL), dried (Na2SO4), filtered and the solvent removed under vacuum to leave a  crude  oil  (165  mg).  The  oil  was  purified  further  using  column  chromatography  on  silica  gel  using  EtOAc / hexanes (0:1 to 1:4) as eluent to give the desired product 3c (61 mg, 20%) as an oil"	
lsf_lit_minisci_110	10.1021/jo9010624	paper	alkylation	minisci	standard	25	2	air	st_	0.001	0.1	1632-83-3	N1=CN(C=2C=CC=CC12)C	1	254454-54-1	O=C(OC(C)(C)C)N1CC(I)C1	3	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	1	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-92-2	O=C(OC(C)(C)C)N1CC(C2=NC=3C=CC=CC3N2C)C1	0.17	isolated	288.17	"1H NMR (400 MHz; CDCl3) δ 7.71-7.67 (m, 1H), 7.24-7.16 (m, 3H), 4.31-4.26 (m,  4H),  3.96-3.89  (m,  1H),  3.58  (s,  3H),  1.37  (s,  9H);    13C  NMR  (100  MHz;  CDCl3)  156.3,  153.9,  142.4, 136.2, 122.8, 122.3, 119.7, 109.1, 79.9, 53.3, 29.8, 28.5, 26.3"													"H2O2  (30%  in  H2O;  0.31  mL,  3.0  mmol)  was  added  to  a  stirred  solution  of  1-methylbenzimidazole  1g  (100  mg,  1.0  mmol),  concentrated  H2SO4  (108  μL,  1.0  mmol),  1-Boc-3-(iodo)azetidine  (566  mg,  2.0  mmol)  and  iron(II)  sulfate heptahydrate (80 mg, 0.3 mmol) in DMSO (5 mL) at room temperature. The mixture was stirred at  room  temperature  for  120  min,  then  diluted  with  EtOAc  and  saturated  NaHCO3.  The  aqueous  and  organic  layers  were  partitioned  and  the  organic  layer  was  washed  with  brine,  dried  (MgSO4),  filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude  residue.  The  residue  was  purified  by  column  chromatography on silica gel using EtOAc / hexanes (3:7 to 7:3) as eluent to give the desired product 3f(52 mg, 17%) as a solid. "	
lsf_lit_minisci_111	10.1021/jo9010624	paper	alkylation	minisci	standard	60	1	air	st_	0.0005	0.1	4603-59-2	N=1N=C(OC)C=CC1OC	1	254454-54-1	O=C(OC(C)(C)C)N1CC(I)C1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-87-5	O=C(OC(C)(C)C)N1CC(C2=CC(=NN=C2OC)OC)C1	0.41	isolated	296.16	"1H NMR (400 MHz; CDCl3) δ 6.85 (d, J = 0.9 Hz, 1H), 4.27 (t, J = 8.7 Hz, 2H), 4.06 (s, 6H), 3.96 (t, J = 7.5 Hz, 2H), 3.83-3.76 (m, 1H), 1.45 (s, 9H); 13C NMR (100 MHz; CDCl3) δ 162.5, 160.5, 156.4, 135.1, 117.5, 80.0, 54.9, 53.4, 28.5, 28.2"													"H2O2 (30% in H2O; 0.15 mL, 1.5 mmol) was added over 1 min to a stirred solution of 3,6-dimethoxypyridazine 1e (67 mg, 0.5 mmol), concentrated  H2SO4  (51  μL,  1.0  mmol),  1-Boc-3-(iodo)azetidine  (271  mg,  1.0  mmol)  and  iron(II)   - 14 -sulfate heptahydrate (40 mg, 0.15 mmol) in DMSO (5 mL) at room temperature. The mixture was then placed in an oil bath at 60 °C. After 2 min a further portion of iron(II) sulfate heptahydrate (40 mg, 0.15 mmol) was added and the mixture was stirred at 60 °C for 30 min. Further H2O2 (0.15 mL, 1.5 mmol) and  iron(II)  sulfate  heptahydrate  (40 mg, 0.15 mmol) was added, and the mixture was stirred at 60 °C for another 30 min. A final aliquot of  H2O2 (0.15 mL, 1.5 mmol) and iron(II) sulfate heptahydrate (40 mg, 0.15 mmol) was added and the mixture was stirred at 60 °C for another 30 min. After allowing to cool, the mixture was poured into a 0.2 M solution of NaOH (15 mL) and Et2O (25 mL). The aqueous and  organic  layers  were  partitioned  and  the  aqueous  was  extracted  with  Et2O  (2  x  15  mL).  The  combined  organic  layers  were  washed  with  brine  (25  mL),  dried  (MgSO4),  filtered  and  the  solvent  removed under vacuum to leave a crude oil (408 mg). The oil was purified by column chromatography on silica gel using EtOAc / hexanes (0:1 to 1:1) as eluent to give the desired product 3d (57 mg, 41%) as an oil"	
lsf_lit_minisci_112	10.1021/jo9010624	paper	alkylation	minisci	standard	25	1	air	st_	0.001	0.1	491-35-0	N=1C=CC(=C2C=CC=CC12)C	1	254454-54-1	O=C(OC(C)(C)C)N1CC(I)C1	3	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	1	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-80-8	O=C(OC(C)(C)C)N1CC(C2=NC=3C=CC=CC3C(=C2)C)C1	0.3	isolated	299.5	"1H  NMR  (400  MHz;  d6-DMSO) δ  8.08  (m,  1H),  8.00  (m,  1H),  7.78-7.73 (m, 1H), 7.62-7.58 (m, 1H), 7.36 (d, J = 0.5 Hz, 1H), 4.30-4.22 (m, 2H), 4.21-4.11 (m, 2H), 4.10-4.03 (m, 1H), 2.67 (d, J = 0.5 Hz, 3H), 1.42 (s, 9H);  13C NMR (100 MHz; d6-DMSO) δ 160.7, 155.7, 147.0, 144.9, 129.4, 129.1, 126.7, 126.0, 124.1, 120.9, 78.6, 54.5-53.7, 34.6, 28.1, 18.2"													"H2O2  (30%  in  H2O;  0.31  mL,  3.0  mmol) was added to a stirred solution of lepidine 1a (132 μL, 1.0 mmol), concentrated H2SO4 (53 μL, 1.0  mmol),  1-Boc-3-(iodo)azetidine  (849  mg,  3.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  in  DMSO  (10  mL)  at  room  temperature.  After  1-2  min  a  further  portion  of  iron(II)  sulfate  heptahydrate (80 mg, 0.3 mmol) was added and the mixture was stirred at room temperature for 30 min. Further H2O2 (0.31 mL, 3.0 mmol) and iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added, and the mixture was stirred for 60 min, then poured into a 0.2 M solution of NaOH (30 mL) and Et2O (50  - 12 -mL). The aqueous and organic layers were partitioned and the organic layer was washed with H2O (1 x 30 mL) and brine (1 x 30 mL), then dried (MgSO4), filtered and the solvent removed under vacuum to leave a crude oil. The oil was purified by preparative thin-layer chromatography using EtOAc / hexanes (3:7) as eluent to give the desired product 3a (90 mg, 30%) as a solid and a 9:1 mixture of lepidine 1aand  desired  product  3a  (58  mg)."	
lsf_lit_minisci_113	10.1021/jo9010624	paper	alkylation	minisci	standard	25	0.75	air	st_	0.001	0.1	522-66-7	OC(C=1C=CN=C2C=CC(OC)=CC21)C3N4CCC(C3)C(C4)CC	1	254454-54-1	O=C(OC(C)(C)C)N1CC(I)C1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-98-8	O=C(OC(C)(C)C)N1CC(C2=NC=3C=CC(OC)=CC3C(=C2)C(O)C4N5CCC(C4)C(C5)CC)C1	0.17	isolated		"1H NMR (400 MHz; CDCl3) δ 7.96 (d, J = 9.2 Hz, 1H), 7.38-7.35  (m,  2H),  7.19  (d, J  =  2.6  Hz,  1H),  5.15  (dd,  J =  8.3,  5.9  Hz,  2H),  5.03  (t, J  =  6.2  Hz,  2H),  4.52-4.44 (m, 1H), 3.96 (s, 3H), 2.68 (s, 3H); 13C NMR (100 MHz; CDCl3) 158.1, 157.6, 143.9, 143.6, 131.2, 128.1, 121.6, 120.3, 102.1, 77.1, 55.7, 42.5, 19.2."													"H2O2 (30% in H2O; 0.31 mL, 3.0 mmol) was added dropwise  over  1-2  min  to  a  stirred  solution  of  6-methoxy-4-methylquinoline  4a  (173  mg,  1.0  mmol),  concentrated  H2SO4  (107  μL,  2.0  mmol),  3-iodooxetane  (368  mg,  2.0  mmol)  and  iron(II)  sulfate  heptahydrate (80 mg, 0.3 mmol) in DMSO (10 mL) at room temperature. After 1-2 min a further portion of  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  was  added  and  the  mixture  was  stirred  at  room  temperature for 30 min. Further H2O2 (0.31 mL, 3.0 mmol) and iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added, and the mixture was stirred for 15 min, then poured into a 0.2 M solution of NaOH (30 mL) and Et2O (50 mL). The aqueous and organic layers were partitioned and the aqueous layer was extracted with Et2O (2 x 25 mL). The combined organic extracts were dried (MgSO4), filtered and the  - 16 -solvent  removed  under  vacuum  to  leave  a  crude  oil.  The  oil  was  purified  by  preparative  thin-layer  chromatography using 30% EtOAc / hexanes as eluent to give recovered 6-methoxy-4-methylquinoline 4a (32 mg, 19%), a mixture of 6-methoxy-4-methylquinoline 4a and the desired product 5a (15 mg) and the  desired  product  5a  (72  mg,  31%)  as  a  solid.  An  analytical  portion  of  the  product  5a  was  recrystallized from hexanes for data purposes"	
lsf_lit_minisci_114	10.1021/jo9010624	paper	alkylation	minisci	standard	40	1	air	st_	0.003	0.1	91-63-4	N=1C=2C=CC=CC2C=CC1C	1	254454-54-1	O=C(OC(C)(C)C)N1CC(I)C1	3	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-83-1	O=C(OC(C)(C)C)N1CC(C2=CC(=NC=3C=CC=CC32)C)C1	0.5	isolated	299	"1H NMR (400 MHz; CDCl3) δ 8.07 (d, J = 8.3 Hz, 1H), 7.70-7.67 (q, J = 7.4 Hz, 2H), 7.51 (t, J = 7.5 Hz, 1H), 7.28 (s, 1H), 4.49 (t, J = 8.2 Hz, 2H),  4.44-4.38  (m,  1H),  4.17  (br.  s,  2H),  2.77  (s,  3H),  1.46  (s,  9H);  13C  NMR  (100  MHz;  CDCl3) δ - 13 -159.0, 156.4, 148.1, 146.8, 129.8, 129.5, 126.1, 125.0, 122.8, 118.9, 80.0, 54.1, 30.1, 28.5, 25.6"													"H2O2  (30%  in  H2O;  0.86  mL,  9.0  mmol) was added to a stirred solution of quinaldine 1b (400 mg, 3.0 mmol), concentrated H2SO4 (298 μL,  6.0  mmol),  1-Boc-3-(iodo)azetidine  (1.58  g,  3.0  mmol)  and  iron(II)  sulfate  heptahydrate  (200  mg,  0.8  mmol)  in  DMSO  (30  mL)  at  room  temperature.  After  30  min  a  further  portion  of  iron(II)  sulfate  heptahydrate  (200  mg,  0.8  mmol)  and  H2O2  (30%  in  H2O;  0.86  mL,  9.0  mmol)  was  added  and  the  mixture  was  stirred  at  room  temperature  for  30  min.  Further  H2O2  (0.86  mL,  9.0  mmol)  and  iron(II)  sulfate  heptahydrate  (200  mg,  0.8  mmol)  was  added,  and  the  mixture  was  stirred  for  120  min,  then  poured  into  an  ice-cold  solution  of  NaOH  and  adjusted  to  pH  >10.  The  aqueous  was  extracted  with  Et2O.  The  aqueous  layer  was  then  saturated  with  solid  NaCl,  and  extracted  with  CHCl3  until  all  the  product  was  removed  from  the  aqueous  layer.  The  combined  organic  extracts  were  dried  (MgSO4), filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude  residue.  The  residue  was  purified  by  column  chromatography  on  silica  gel  using  EtOAc  /  hexanes  (1:1  to  1:0)  as  eluent  to  give  the  desired  product 3b (450 mg, 50%) as an oil that crystallized on standing."	
lsf_lit_minisci_115	10.1021/jo9010624	paper	alkylation	minisci	standard	25	18	air	st_	0.001	0.1	95-16-9	N1=CSC=2C=CC=CC12	1	254454-54-1	O=C(OC(C)(C)C)N1CC(I)C1	3	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	1	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-89-7	O=C(OC(C)(C)C)N1CC(C2=NC=3C=CC=CC3S2)C1	0.15	isolated	291.11	"1H NMR (400  - 15 -MHz; CDCl3) δ 8.02 (d, J = 8.2 Hz, 1H), 7.89 (dd, J = 9.0, 0.4 Hz, 1H), 7.49 (dt, J = 7.7, 1.1 Hz, 1H), 7.40 (dt, J = 7.7, 1.1 Hz, 1H), 4.42 (t, J = 8.6 Hz, 2H), 4.30 (dd, J = 8.5, 6.0 Hz, 2H), 4.23-4.16 (m, 1H), 1.47 (s, 9H);  13C NMR (100 MHz; CDCl3) 171.4, 156.3, 153.2, 135.1, 126.4, 125.4, 123.1, 121.8, 80.1, 55.4, 32.7, 28.5"													"H2O2  (30%  in  H2O;  0.31  mL,  3.0  mmol) was added to a stirred solution of benzothiazole 1f (108 μL, 1.0 mmol), concentrated H2SO4 (53 μL,  1.0  mmol),  1-Boc-3-(iodo)azetidine  (849  mg,  3.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  in  DMSO  (10  mL)  at  room  temperature.  After  1-2  min  a  further  portion  of  iron(II)  sulfate  heptahydrate (80 mg, 0.3 mmol) was added and the mixture was stirred at room temperature for 30 min. Further H2O2 (0.31 mL, 3.0 mmol) and iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added, and the mixture was stirred for overnight, then poured into a 0.2 M solution of NaOH (30 mL) and EtOAc (50  mL).  The  aqueous  and  organic  layers  were  partitioned  and  the  organic  layer  was  dried  (MgSO4), filtered and the solvent removed under vacuum to leave a crude oil. The oil was purified by preparative thin-layer  chromatography  using  EtOAc  /  hexanes  (1:4)  as  eluent  to  give  a  mixture  of  recovered  benzothiazole 1f and 1-BOC-3-(iodo)azetidine, and the desired product 3e (45 mg, 15%)"	
lsf_lit_minisci_116	10.1021/jo9010624	paper	alkylation	minisci	standard	60	0.8	air	st_	0.00035	0.1	1180653-47-7	N=1C=NC=2C=C(OC)C(OC)=CC2C1OC=3C=CC=CC3	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-74-0	O=C1N=C(NC2=CC(OC)=C(OC)C=C12)C3COC3	0.14	isolated	339.13	"1H  NMR  (400  MHz;  CDCl3) δ  7.55  (s,  1H),  7.49-7.44  (m,  2H),  7.31-7.26  (m,  4H),  4.98-4.92  (m,  4H),  4.40   - 11 -(quint., J = 7.7 Hz, 1H), 4.07 (s, 3H), 4.06 (s, 3H); 13C NMR (100 MHz; CDCl3) δ 165.7, 163.3, 156.1, 152.8,  150.1,  129.6,  125.7,  122.0,  109.2,  106.7,  101.3,  76.0,  56.6,  56.5,  42.6"	1180653-75-1	N=1C(=NC=2C=C(OC)C(OC)=CC2C1OC=3C=CC=CC3)C4COC4	0.14	isolated									"H2O2 (30% in H2O; 110 μL, 1.1 mmol) was added dropwise over 1-2 min to a stirred solution of 6,7-dimethoxy-4-phenoxyquinazoline 1k (100 mg, 0.35 mmol), concentrated H2SO4 (38 μL, 0.71 mmol), 3-iodooxetane (130 mg, 0.71 mmol) and iron(II) sulfate heptahydrate (30 mg, 0.11 mmol) in DMSO (3.5 mL) at 60 °C. After 1-2 min a further portion of iron(II) sulfate heptahydrate (30 mg, 0.11 mmol) was added and the mixture was stirred at 60 °C for 30 min. Further H2O2 (110 μL, 1.1 mmol) and iron(II) sulfate heptahydrate (30 mg, 0.11 mmol) was added, and the mixture was stirred at 60 °C for 20 min. After allowing to cool, the mixture was poured into a 0.2 M solution of NaOH (50 mL) and Et2O (30 mL). The aqueous and organic layers were partitioned and  the  organic  layer  was  dried  (MgSO4),  filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude oil. The oil was purified by column chromatography on silica gel using EtOAc as eluent to give the desired product 2k (11 mg, 9%) as a solid. Also isolated from the column was a mixture of starting 6,7-dimethoxy-4-phenoxyquinazoline 1k and desired product 2k (17 mg). The mixture of 1k and 2k (17 mg) was purified further by preparative high-performance liquid chromatography (column: Gemini C18; size:  150  x  21.2  mm;  eluent:  20-90%  CH3CN  in  10  mM  aqueous  Et2NH;  run  time:  20  min;  detection:  UV at 254 nM) to give recovered 6,7-dimethoxy-4-phenoxyquinazoline 1k (7 mg, 7%) and the desired product 2k  (6  mg,  5%).  The  aqueous  layer  from  the  workup  above  was  saturated  with  solid  NaCl  and  extracted with EtOAc (3 x 30 mL). The combined organic extracts were dried (MgSO4), filtered and the solvent  removed  under  vacuum  to  leave  a  crude  solid  (ca.  110  mg).  The  solid  was  purified  by  high-performance liquid chromatography to give 6,7-dimethoxy-2-(oxetan-3-yl)quinazolin-4(3H)-one 2j (13 mg,  14%).  Also  recovered  from  the  high-performance  liquid  chromatography  column  was  6,7-dimethoxy-quinazolin-4(3H)-one. Total yield of desired product 2k = 17 mg (14%); Total yield of 6,7-dimethoxy-2-(oxetan-3-yl)quinazolin-4(3H)-one  2j  =  13  mg  (14%)."	
lsf_lit_minisci_117	10.1021/jo9010624	paper	alkylation	minisci	standard	60	0.5	air	st_	0.0005	0.1	184475-35-2	FC1=CC=C(C=C1Cl)NC=2N=CN=C3C=C(OC)C(OCCCN4CCOCC4)=CC32	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	3	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180654-05-0	FC1=CC=C(C=C1Cl)NC=2N=C(N=C3C=C(OC)C(OCCCN4CCOCC4)=CC32)C5COC5	0.13	isolated	503.18	"1H NMR (400 MHz; CDCl3) δ 8.01 (dd, J = 6.5, 2.7 Hz, 1H), 7.70-7.66 (m, 1H), 7.32 (br. s, 1H), 7.23 (s, 1H), 7.19 (t, J = 8.7 Hz, 1H), 7.09 (s, 1H), 5.13 (t, J = 6.3 Hz, 2H), 5.08 (dd, J = 8.5, 5.8 Hz, 2H), 4.49-4.41 (m, 1H), 4.21 (t, J = 6.6 Hz, 2H), 4.00 (s, 3H), 3.75 (t, J = 4.6 Hz,  4H),  2.60  (t,  J  =  7.0  Hz,  2H),  2.51  (br.  s,  4H),  2.17-2.20  (m,  2H);  13C  NMR  (100  MHz;  CDCl3) 162.9, 156.4, 155.5, 152.4 (d, J = 244 Hz), 147.0, 146.2, 135.7 (d, J = 5 Hz), 123.5, 121.1, 121.0 (d, J = 7  Hz),  116.8  (d,  J  =  22  Hz),  108.0,  107.2,  100.7,  76.1,  67.8,  67.0,  56.4,  55.5,  52.9,  43.0,  26.2"													"H2O2  (30%  in  H2O;  153  μL, 1.5 mmol) was added to a stirred solution of gefitinib 4d (223 mg, 0.5 mmol), concentrated H2SO4 (80 μL, 1.5 mmol), 3-iodooxetane (183 mg, 1.0 mmol) and iron(II) sulfate heptahydrate (42 mg, 0.15 mmol) in DMSO (5 mL) at 60 °C. After 1-2 min a further portion of iron(II)  sulfate  heptahydrate  (50  mg,  0.18  mmol)  was  added,  followed  by  dropwise  addition  of  further  H2O2 (30% in H2O; 153 μL, 1.5 mmol) over 5 min. The mixture was stirred at 60 °C for 30 min. After allowing to cool, the mixture was poured into a 0.2 M solution of NaOH which had been saturated with solid  NaCl  (30  mL)  and  EtOAc  (50  mL).  The  aqueous  and  organic  layers  were  partitioned  and  the  aqueous  layer  was  extracted  with  EtOAc  (1  x  30  mL).  The  combined  organic  layers  were  dried  (Na2SO4),  filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude  residue  (ca.  300  mg).  The  residue  was  purified  by  high-performance  liquid  chromatography  (column:  Gemini  C18;  size:  250  x  21.2 mm; eluent: 70-90% MeOH in 10 mM aqueous Et2NH or 75% MeOH in 10 mM aqueous Et2NH; run time: 25 min; detection: UV at 254 nM) to give the desired product 5f (35 mg, 93% pure, 13% yield adjusted for purity). An analytical portion of the product 5f was triturated with hot EtOAc / hexanes to  - 21 -give material for data purposes"	
lsf_lit_minisci_118	10.1021/jo9010624	paper	alkylation	minisci	standard	40	0.8	air	st_	0.001	0.1	1125-80-0	N1=CC2=CC=CC=C2C=C1C	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-58-0	N=1C(=CC=2C=CC=CC2C1C3COC3)C	0.46	isolated	200.6	"1H  NMR  (400  MHz;  CDCl3) δ  7.76  (d,  J  =  8.2  Hz, 1H), 7.67-7.60 (m, 2H), 7.48 (t, J = 7.5 Hz, 1H), 7.39 (s, 1H), 5.29-5.26 (m, 2H), 5.21-5.17 (m, 2H), 5.08-5.00  (m,  1H),  2.70  (s,  3H);  13C  NMR  (100  MHz;  CDCl3) δ  158.7,  150.7,  137.2,  130.0,  127.2,  126.4, 124.4, 124.2, 117.7, 75.8, 39.0, 24.4"													"H2O2 (30% in H2O; 0.31 mL, 3.0 mmol) was added dropwise over  3  min  to  a  stirred  solution  of  3-methylisoquinoline  1c  (143  mg,  1.0  mmol),  concentrated  H2SO4(107 μL,  2.0  mmol),  3-iodooxetane  (368  mg,  2.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol) in DMSO (10 mL) at 40 °C. After 3 min a further portion of iron(II) sulfate heptahydrate (80 mg,  - 5 -(80 mg, 0.3 mmol) was added and the mixture was stirred at 40 °C for 30 min. Further H2O2 (0.31 mL, 3.0 mmol) and iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added over 2 min, and the mixture was stirred at 40 °C for 20 min, then poured into 0.2 M solution of NaOH (20 mL) and Et2O (50 mL). The aqueous and organic layers were partitioned and the aqueous layer was extracted with Et2O (2 x 25 mL). The combined organic extracts were washed with brine (25 mL), dried (MgSO4), filtered and the solvent removed under vacuum to leave a crude oil (364 mg). The oil was dry-loaded on to silica (750 mg) and purified by column chromatography on silica gel using EtOAc / hexanes (0:1 to 3:7) to give the desired  product  2c  (99  mg,  ca.  93%  purity,  46%  yield  adjusted  for  purity)  as  a  solid.  The  solid  was  purified  further  by  column  chromatography  on  silica  gel  using  EtOAc  /  hexanes  (0:1  to  1:4  slow  gradient   then   to   3:7)   as   eluent   (to   give   67   mg,   96%   purity),   then   by   recrystallization   from   methylcyclohexane  to  give  material  for  data  purposes. "	
